Entity,Code,Year,Agriculture,Land-use change and forestry,Waste,Industry,Manufacturing and construction,Transport,Electricity and heat,Buildings,Fugitive emissions,Other fuel combustion,Aviation and shipping
Papua New Guinea,PNG,2011,4409999.847412109,40349998.474121094,3970000.0286102295,90000.00357627869,1460000.0381469727,1159999.966621399,2039999.9618530273,129999.99523162842,2259999.990463257,360000.01430511475,250000
Papua New Guinea,PNG,2012,4469999.79019165,40330001.83105469,4059999.942779541,109999.99940395355,1210000.0381469727,1350000.023841858,1889999.9856948853,129999.99523162842,3059999.942779541,310000.0023841858,189999.9976158142
Papua New Guinea,PNG,2013,4449999.809265137,40270000.45776367,4159999.8474121094,119999.99731779099,1289999.9618530273,1450000.0476837158,2049999.9523162842,150000.00596046448,3869999.885559082,310000.0023841858,200000.00298023224
Papua New Guinea,PNG,2014,4570000.171661377,40159999.84741211,4250000,140000.00059604645,1340000.033378601,1600000.023841858,2490000.009536743,150000.00596046448,4670000.076293945,310000.0023841858,209999.99344348907
Papua New Guinea,PNG,2015,4719999.79019165,41130001.068115234,4340000.152587891,150000.00596046448,1450000.0476837158,1750000,2849999.9046325684,150000.00596046448,5469999.79019165,310000.0023841858,230000.00417232513
Papua New Guinea,PNG,2016,4449999.809265137,40880001.068115234,4440000.057220459,189999.9976158142,1750000,2059999.942779541,3309999.942779541,180000.00715255737,5409999.847412109,370000.0047683716,270000.01072883606
Papua New Guinea,PNG,2017,4530000.20980835,40860000.61035156,4530000.20980835,230000.00417232513,1779999.9713897705,2109999.895095825,3160000.0858306885,189999.9976158142,5349999.904632568,370000.0047683716,250000
Papua New Guinea,PNG,2018,4760000.228881836,41119998.931884766,4630000.114440918,270000.01072883606,1769999.9809265137,2089999.9141693115,3150000.0953674316,180000.00715255737,5289999.961853027,370000.0047683716,250000
Papua New Guinea,PNG,2019,4579999.923706055,41060001.373291016,4730000.019073486,310000.0023841858,1769999.9809265137,2089999.9141693115,3160000.0858306885,189999.9976158142,5219999.79019165,370000.0047683716,250000
Paraguay,PRY,1990,18510000.228881836,42840000.15258789,11189999.5803833,159999.9964237213,219999.9988079071,1659999.966621399,39999.99910593033,569999.9928474426,0,0,29999.999329447746
Paraguay,PRY,1991,17159999.84741211,42840000.15258789,9550000.190734863,159999.9964237213,270000.01072883606,1559999.942779541,39999.99910593033,579999.9833106995,0,0,29999.999329447746
Paraguay,PRY,1992,17670000.076293945,42840000.15258789,7920000.076293945,250000,340000.0035762787,1870000.0047683716,39999.99910593033,540000.0214576721,0,0,29999.999329447746
Paraguay,PRY,1993,19120000.8392334,42840000.15258789,6289999.961853027,250000,230000.00417232513,2329999.9237060547,29999.999329447746,560000.0023841858,0,0,29999.999329447746
Paraguay,PRY,1994,20100000.381469727,42840000.15258789,4750000,310000.0023841858,430000.0071525574,2630000.114440918,9999.999776482582,540000.0214576721,0,0,29999.999329447746
Paraguay,PRY,1995,21459999.084472656,42840000.15258789,4869999.885559082,349999.9940395355,379999.9952316284,3000000,109999.99940395355,569999.9928474426,0,0,29999.999329447746
Paraguay,PRY,1996,20559999.465942383,43540000.915527344,4989999.771118164,370000.0047683716,400000.0059604645,3019999.9809265137,29999.999329447746,589999.9737739563,0,0,100000.00149011612
Paraguay,PRY,1997,20680000.30517578,44029998.779296875,5119999.885559082,400000.0059604645,409999.9964237213,3400000.0953674316,19999.999552965164,620000.0047683716,0,0,100000.00149011612
Paraguay,PRY,1998,20850000.381469727,43700000.76293945,5239999.771118164,409999.9964237213,430000.0071525574,3559999.942779541,19999.999552965164,579999.9833106995,0,0,100000.00149011612
Paraguay,PRY,1999,21200000.762939453,46319999.69482422,5369999.885559082,439999.9976158142,379999.9952316284,3559999.942779541,29999.999329447746,610000.0143051147,0,0,50000.00074505806
Paraguay,PRY,2000,20159999.84741211,42860000.61035156,5949999.809265137,479999.98927116394,360000.01430511475,2859999.895095825,0,589999.9737739563,0,0,39999.99910593033
Paraguay,PRY,2001,22110000.610351562,56770000.45776367,6059999.942779541,460000.00834465027,340000.0035762787,3049999.952316284,0,579999.9833106995,0,0,19999.999552965164
Paraguay,PRY,2002,21270000.457763672,57569999.69482422,6170000.076293945,469999.9988079071,330000.01311302185,3230000.0190734863,0,560000.0023841858,0,0,59999.99865889549
Paraguay,PRY,2003,23260000.228881836,56990001.6784668,6280000.20980835,529999.9713897705,250000,3440000.057220459,0,569999.9928474426,0,0,70000.00029802322
Paraguay,PRY,2004,21260000.228881836,56669998.16894531,6389999.866485596,529999.9713897705,289999.99165534973,3430000.066757202,0,579999.9833106995,0,0,50000.00074505806
Paraguay,PRY,2005,22420000.076293945,57029998.779296875,6500000,569999.9928474426,330000.01311302185,3119999.885559082,0,550000.011920929,0,0,39999.99910593033
Paraguay,PRY,2006,22520000.457763672,56709999.084472656,6590000.152587891,639999.9856948853,270000.01072883606,3430000.066757202,0,509999.99046325684,0,0,59999.99865889549
Paraguay,PRY,2007,24620000.8392334,57939998.626708984,6679999.828338623,680000.0071525574,200000.00298023224,3279999.9713897705,0,519999.9809265137,0,0,59999.99865889549
Paraguay,PRY,2008,23370000.8392334,56500000,6769999.980926514,769999.9809265137,200000.00298023224,3880000.114440918,0,519999.9809265137,0,0,70000.00029802322
Paraguay,PRY,2009,25020000.457763672,56459999.084472656,6860000.133514404,879999.9952316284,239999.99463558197,4050000.1907348633,0,540000.0214576721,0,0,59999.99865889549
Paraguay,PRY,2010,26729999.542236328,56580001.83105469,6949999.809265137,930000.0071525574,250000,4559999.942779541,0,529999.9713897705,0,0,79999.99821186066
Paraguay,PRY,2011,27559999.465942383,68459999.08447266,7039999.961853027,1000000,230000.00417232513,4789999.961853027,0,540000.0214576721,0,0,70000.00029802322
Paraguay,PRY,2012,28729999.542236328,68349998.4741211,7139999.866485596,1200000.0476837158,349999.9940395355,4530000.20980835,0,529999.9713897705,0,0,79999.99821186066
Paraguay,PRY,2013,29879999.1607666,68480003.3569336,7239999.771118164,1250000,209999.99344348907,4869999.885559082,0,500000,0,0,100000.00149011612
Paraguay,PRY,2014,31379999.1607666,68260002.13623047,7329999.923706055,1399999.976158142,270000.01072883606,5110000.133514404,0,509999.99046325684,0,0,109999.99940395355
Paraguay,PRY,2015,30850000.381469727,68230003.3569336,7429999.828338623,1610000.0143051147,419999.98688697815,5619999.885559082,0,509999.99046325684,0,0,100000.00149011612
Paraguay,PRY,2016,30600000.381469727,46110000.61035156,7530000.20980835,1759999.9904632568,310000.0023841858,6570000.171661377,0,639999.9856948853,0,0,129999.99523162842
Paraguay,PRY,2017,31969999.313354492,46560001.373291016,7630000.114440918,1899999.976158142,300000.01192092896,7449999.809265137,0,649999.9761581421,0,0,170000.00178813934
Paraguay,PRY,2018,29950000.762939453,46119998.931884766,7719999.79019165,2019999.9809265137,330000.01311302185,7820000.171661377,0,649999.9761581421,0,0,209999.99344348907
Paraguay,PRY,2019,31059999.465942383,47049999.23706055,7820000.171661377,2140000.104904175,310000.0023841858,7579999.923706055,0,639999.9856948853,0,0,209999.99344348907
Peru,PER,1990,17799999.237060547,59869998.931884766,3180000.066757202,1269999.9809265137,4099999.9046325684,7320000.171661377,3990000.009536743,4159999.8474121094,1730000.0190734863,720000.0286102295,740000.0095367432
Peru,PER,1991,17370000.8392334,59869998.931884766,3259999.990463257,1259999.9904632568,4610000.133514404,6550000.190734863,3549999.952316284,4010000.228881836,1659999.966621399,920000.0166893005,759999.9904632568
Peru,PER,1992,17209999.084472656,59869998.931884766,3339999.9141693115,1179999.9475479126,4190000.057220459,7070000.171661377,4039999.9618530273,4019999.9809265137,1659999.966621399,1120000.0047683716,769999.9809265137
Peru,PER,1993,17440000.534057617,59869998.931884766,3420000.0762939453,1350000.023841858,4619999.885559082,7230000.019073486,4119999.885559082,3609999.895095825,1610000.0143051147,1509999.9904632568,850000.0238418579
Peru,PER,1994,18290000.915527344,59869998.931884766,4260000.228881836,1659999.966621399,4289999.961853027,8189999.580383301,3829999.9237060547,3450000.047683716,1470000.0286102295,1830000.0429153442,1019999.9809265137
Peru,PER,1995,19209999.084472656,59880001.068115234,5130000.114440918,1919999.9570846558,5369999.885559082,8909999.84741211,4500000,3849999.9046325684,1549999.9523162842,1750000,1240000.0095367432
Peru,PER,1996,19600000.381469727,59869998.931884766,5989999.771118164,1960000.0381469727,5940000.057220459,9310000.4196167,5460000.038146973,4170000.0762939453,1610000.0143051147,1870000.0047683716,1320000.0524520874
Peru,PER,1997,19819999.69482422,59880001.068115234,6849999.904632568,2190000.057220459,5840000.152587891,9619999.885559082,5469999.79019165,3930000.066757202,1509999.9904632568,1620000.0047683716,1320000.0524520874
Peru,PER,1998,20440000.534057617,59950000.76293945,7719999.79019165,2230000.0190734863,6179999.828338623,9569999.694824219,4849999.904632568,4219999.79019165,1509999.9904632568,920000.0166893005,1330000.0429153442
Peru,PER,1999,21729999.542236328,59939998.626708984,8579999.923706055,2009999.9904632568,7349999.904632568,10100000.381469727,4949999.809265137,4329999.923706055,1399999.976158142,1440000.057220459,1399999.976158142
Peru,PER,2000,22069999.69482422,59779998.779296875,9439999.5803833,2079999.9237060547,7570000.171661377,9930000.305175781,4800000.190734863,4230000.019073486,1320000.0524520874,1200000.0476837158,1259999.9904632568
Peru,PER,2001,22170000.076293945,64830001.83105469,9489999.771118164,2119999.885559082,6829999.923706055,9260000.228881836,4340000.152587891,4280000.20980835,1269999.9809265137,949999.988079071,1309999.942779541
Peru,PER,2002,22799999.237060547,64900001.525878906,9539999.961853027,2160000.0858306885,7309999.942779541,9130000.114440918,4909999.847412109,4530000.20980835,1240000.0095367432,970000.0286102295,829999.9833106995
Peru,PER,2003,23069999.69482422,65010002.13623047,9600000.381469727,2190000.057220459,6940000.057220459,9579999.923706055,4889999.866485596,3910000.0858306885,1350000.023841858,860000.0143051147,649999.9761581421
Peru,PER,2004,22940000.534057617,64989997.86376953,9649999.618530273,2490000.009536743,7969999.79019165,10840000.15258789,6909999.847412109,3220000.0286102295,1289999.9618530273,1149999.976158142,1629999.9952316284
Peru,PER,2005,23909999.84741211,65339996.337890625,9699999.809265137,2750000,8140000.343322754,10300000.190734863,7440000.057220459,3019999.9809265137,1429999.9475479126,1029999.9713897705,1259999.9904632568
Peru,PER,2006,23959999.084472656,64989997.86376953,9760000.228881836,3039999.9618530273,7590000.152587891,11060000.4196167,6980000.019073486,2750000,1399999.976158142,949999.988079071,1750000
Peru,PER,2007,24629999.1607666,65099998.474121094,9819999.694824219,3210000.0381469727,9140000.343322754,11529999.732971191,7900000.095367432,2759999.990463257,1460000.0381469727,889999.9856948853,839999.9737739563
Peru,PER,2008,24790000.915527344,64959999.084472656,9890000.343322754,3470000.0286102295,8770000.457763672,14100000.381469727,9989999.771118164,2960000.0381469727,1639999.9856948853,810000.0023841858,2160000.0858306885
Peru,PER,2009,25620000.8392334,64940002.44140625,9949999.809265137,3910000.0858306885,8630000.114440918,15430000.305175781,11189999.5803833,3130000.114440918,1860000.0143051147,850000.0238418579,2099999.9046325684
Peru,PER,2010,25530000.686645508,65120002.74658203,10010000.228881836,3970000.0286102295,7630000.114440918,17290000.915527344,14420000.076293945,3230000.0190734863,2519999.9809265137,469999.9988079071,1870000.0047683716
Peru,PER,2011,25659999.84741211,88919998.16894531,10180000.305175781,4010000.228881836,8180000.305175781,18129999.1607666,16010000.228881836,3579999.9237060547,3269999.9809265137,519999.9809265137,2269999.9809265137
Peru,PER,2012,25799999.237060547,89029998.77929688,10359999.656677246,4510000.228881836,7730000.019073486,18489999.771118164,15239999.771118164,3569999.933242798,3430000.066757202,589999.9737739563,2150000.0953674316
Peru,PER,2013,25770000.457763672,88970001.22070312,10529999.732971191,5099999.904632568,8750000,20090000.15258789,13239999.771118164,4030000.2098083496,3569999.933242798,610000.0143051147,1929999.9475479126
Peru,PER,2014,25559999.465942383,88959999.08447266,10699999.809265137,5510000.228881836,8670000.076293945,19870000.8392334,16510000.228881836,4170000.0762939453,4000000,460000.00834465027,2420000.0762939453
Peru,PER,2015,25860000.610351562,88970001.22070312,10880000.114440918,5460000.038146973,8970000.267028809,21719999.313354492,15710000.038146973,4079999.9237060547,3869999.885559082,600000.0238418579,2259999.990463257
Peru,PER,2016,26100000.381469727,89910003.66210938,11050000.190734863,5409999.847412109,7840000.152587891,23780000.686645508,17680000.30517578,4119999.885559082,3700000.047683716,389999.98569488525,2509999.990463257
Peru,PER,2017,26430000.30517578,89830001.83105469,11220000.267028809,5449999.809265137,7809999.942779541,24129999.1607666,14840000.15258789,4170000.0762939453,3240000.009536743,340000.0035762787,3690000.057220459
Peru,PER,2018,26170000.076293945,89910003.66210938,11390000.343322754,5570000.171661377,8189999.580383301,24840000.15258789,13479999.542236328,4829999.923706055,3170000.0762939453,259999.99046325684,3740000.009536743
Peru,PER,2019,26459999.084472656,89930000.30517578,11560000.4196167,5650000.095367432,8319999.694824219,26270000.457763672,14130000.114440918,4739999.771118164,3299999.952316284,289999.99165534973,3619999.885559082
Philippines,PHL,1990,43700000.76293945,2460000.0381469727,7360000.133514404,2940000.057220459,10479999.542236328,14039999.961853027,10939999.5803833,5230000.019073486,59999.99865889549,779999.9713897705,1240000.0095367432
Philippines,PHL,1991,43869998.931884766,2460000.0381469727,7579999.923706055,3190000.057220459,8250000,14229999.542236328,12329999.923706055,5170000.076293945,50000.00074505806,730000.0190734863,1159999.966621399
Philippines,PHL,1992,42250000,2460000.0381469727,7789999.961853027,3089999.9141693115,8489999.771118164,16200000.762939453,13220000.267028809,5409999.847412109,90000.00357627869,850000.0238418579,1440000.057220459
Philippines,PHL,1993,43659999.84741211,2460000.0381469727,8010000.228881836,3660000.0858306885,10229999.542236328,17270000.457763672,13329999.923706055,5639999.866485596,140000.00059604645,870000.0047683716,1480000.0190734863
Philippines,PHL,1994,47009998.3215332,2460000.0381469727,8229999.542236328,4369999.885559082,9649999.618530273,18860000.610351562,15199999.809265137,5829999.923706055,109999.99940395355,790000.0214576721,1570000.0524520874
Philippines,PHL,1995,48479999.54223633,2460000.0381469727,8439999.5803833,4800000.190734863,12770000.457763672,22600000.381469727,17629999.1607666,6250000,70000.00029802322,930000.0071525574,1539999.9618530273
Philippines,PHL,1996,51220001.220703125,2460000.0381469727,8670000.076293945,5710000.038146973,12060000.4196167,25629999.1607666,19729999.542236328,6460000.038146973,39999.99910593033,1000000,1970000.0286102295
Philippines,PHL,1997,51459999.084472656,2470000.0286102295,8899999.618530273,6780000.20980835,14060000.4196167,27600000.381469727,21870000.8392334,6809999.942779541,39999.99910593033,1129999.9952316284,2319999.933242798
Philippines,PHL,1998,45040000.915527344,2619999.885559082,9119999.885559082,6110000.133514404,12510000.228881836,27809999.465942383,23049999.237060547,7190000.057220459,50000.00074505806,1049999.9523162842,1789999.9618530273
Philippines,PHL,1999,52770000.45776367,2460000.0381469727,9350000.381469727,6070000.171661377,12159999.84741211,27719999.313354492,20459999.084472656,7710000.038146973,50000.00074505806,1009999.9904632568,2180000.066757202
Philippines,PHL,2000,53389999.38964844,2470000.0286102295,9579999.923706055,5929999.828338623,11600000.381469727,25120000.8392334,24520000.457763672,7650000.095367432,50000.00074505806,889999.9856948853,2130000.114440918
Philippines,PHL,2001,53959999.084472656,2390000.104904175,9819999.694824219,4570000.171661377,9539999.961853027,27190000.534057617,24319999.69482422,7639999.866485596,100000.00149011612,810000.0023841858,2329999.9237060547
Philippines,PHL,2002,53849998.474121094,2440000.057220459,10060000.4196167,6579999.923706055,8840000.15258789,27399999.618530273,23819999.69482422,7570000.171661377,589999.9737739563,879999.9952316284,2329999.9237060547
Philippines,PHL,2003,54659999.84741211,2430000.066757202,10300000.190734863,6469999.79019165,10060000.4196167,26329999.923706055,26170000.076293945,7219999.79019165,680000.0071525574,939999.9976158142,2289999.9618530273
Philippines,PHL,2004,56369998.931884766,2440000.057220459,10539999.961853027,6599999.904632568,10250000,27250000,26969999.313354492,6800000.190734863,600000.0238418579,870000.0047683716,2369999.885559082
Philippines,PHL,2005,55369998.931884766,2480000.0190734863,10789999.961853027,7489999.771118164,10539999.961853027,25709999.084472656,29760000.228881836,6039999.961853027,750000,870000.0047683716,2539999.9618530273
Philippines,PHL,2006,55490001.6784668,2410000.0858306885,11020000.457763672,6360000.133514404,10840000.15258789,23879999.1607666,25629999.1607666,5929999.828338623,699999.988079071,769999.9809265137,2569999.933242798
Philippines,PHL,2007,57009998.3215332,2430000.066757202,11250000,6840000.152587891,13590000.15258789,22520000.457763672,27709999.084472656,5579999.923706055,819999.9928474426,1200000.0476837158,3829999.9237060547
Philippines,PHL,2008,57799999.23706055,2400000.0953674316,11489999.771118164,7070000.171661377,13090000.15258789,22770000.457763672,30079999.923706055,5840000.152587891,839999.9737739563,800000.011920929,3730000.0190734863
Philippines,PHL,2009,58750000,2400000.0953674316,11720000.267028809,7780000.20980835,11300000.190734863,24149999.618530273,30200000.762939453,6929999.828338623,1009999.9904632568,639999.9856948853,3589999.9141693115
Philippines,PHL,2010,58040000.915527344,2579999.9237060547,11960000.038146973,8369999.885559082,12720000.267028809,24319999.69482422,33549999.237060547,7289999.961853027,959999.9785423279,670000.0166893005,3579999.9237060547
Philippines,PHL,2011,58400001.525878906,2440000.057220459,12180000.305175781,8970000.267028809,12510000.228881836,24100000.381469727,34590000.15258789,7420000.076293945,1059999.942779541,589999.9737739563,3920000.0762939453
Philippines,PHL,2012,59099998.474121094,2440000.057220459,12399999.618530273,10609999.656677246,11630000.114440918,25090000.15258789,37009998.3215332,7369999.885559082,1090000.033378601,560000.0023841858,3859999.895095825
Philippines,PHL,2013,59840000.15258789,2470000.0286102295,12630000.114440918,11649999.618530273,13310000.4196167,26200000.762939453,42659999.84741211,7840000.152587891,1070000.0524520874,589999.9737739563,3839999.9141693115
Philippines,PHL,2014,60180000.30517578,2480000.0190734863,12850000.381469727,12630000.114440918,14060000.4196167,27299999.237060547,45830001.83105469,8760000.228881836,1220000.0286102295,540000.0214576721,3430000.066757202
Philippines,PHL,2015,59099998.474121094,2500000,13079999.923706055,14220000.267028809,14279999.732971191,31579999.923706055,49689998.626708984,8579999.923706055,1169999.9570846558,600000.0238418579,3759999.990463257
Philippines,PHL,2016,59040000.915527344,2559999.942779541,13310000.4196167,15850000.381469727,16950000.762939453,34159999.84741211,53599998.474121094,9979999.542236328,1269999.9809265137,709999.9785423279,4070000.171661377
Philippines,PHL,2017,62159999.84741211,2480000.0190734863,13539999.961853027,17489999.771118164,17989999.771118164,35240001.6784668,61220001.220703125,11369999.885559082,1139999.9856948853,910000.0262260437,5079999.923706055
Philippines,PHL,2018,61369998.931884766,2480000.0190734863,13770000.457763672,18750000,15569999.694824219,36540000.915527344,67029998.779296875,12109999.656677246,1149999.976158142,649999.9761581421,5170000.076293945
Philippines,PHL,2019,60319999.69482422,2509999.990463257,14000000,20020000.457763672,14760000.228881836,37819999.69482422,72889999.38964844,12630000.114440918,1129999.9952316284,720000.0286102295,5059999.942779541
Poland,POL,1990,44209999.084472656,-13149999.618530273,16399999.618530273,9189999.5803833,42880001.068115234,20850000.381469727,229960006.7138672,47369998.931884766,970000.0286102295,8489999.771118164,1929999.9475479126
Poland,POL,1991,41419998.16894531,-13149999.618530273,16200000.762939453,8770000.457763672,39689998.626708984,21729999.542236328,224020004.27246094,56040000.915527344,970000.0286102295,10319999.694824219,1179999.9475479126
Poland,POL,1992,38919998.16894531,-13149999.618530273,16020000.457763672,8869999.885559082,36759998.3215332,22110000.610351562,215419998.1689453,57819999.69482422,920000.0166893005,11369999.885559082,1509999.9904632568
Poland,POL,1993,37159999.84741211,-13149999.618530273,15789999.961853027,8949999.809265137,47750000,21520000.457763672,202259994.50683594,60909999.84741211,1049999.9523162842,13390000.343322754,1169999.9570846558
Poland,POL,1994,37180000.30517578,-13149999.618530273,15369999.885559082,10470000.267028809,48799999.23706055,22219999.313354492,201410003.66210938,52700000.76293945,1029999.9713897705,14449999.809265137,1179999.9475479126
Poland,POL,1995,36529998.779296875,-13210000.038146973,15100000.381469727,10899999.618530273,63349998.474121094,23020000.457763672,186690002.44140625,52759998.3215332,1090000.033378601,13970000.267028809,1259999.9904632568
Poland,POL,1996,35700000.76293945,-13310000.4196167,14880000.114440918,10630000.114440918,67959999.08447266,26030000.686645508,193479995.72753906,53659999.84741211,1120000.0047683716,14689999.5803833,1480000.0190734863
Poland,POL,1997,36700000.76293945,-13329999.923706055,14789999.961853027,11069999.694824219,64190002.44140625,27530000.686645508,187539993.2861328,49630001.068115234,1129999.9952316284,15199999.809265137,1529999.9713897705
Poland,POL,1998,34889999.38964844,-13369999.885559082,14760000.228881836,10489999.771118164,53580001.83105469,29000000,181089996.33789062,40090000.15258789,1159999.966621399,13779999.732971191,1720000.0286102295
Poland,POL,1999,33709999.084472656,-13420000.076293945,14729999.542236328,10460000.038146973,45650001.525878906,31549999.237060547,175570007.32421875,41340000.15258789,1129999.9952316284,14189999.5803833,1950000.0476837158
Poland,POL,2000,32450000.762939453,-13439999.5803833,14869999.885559082,11710000.038146973,45700000.76293945,27750000,173029998.77929688,34689998.626708984,1330000.0429153442,13140000.343322754,1740000.0095367432
Poland,POL,2001,31530000.686645508,-71400001.5258789,14430000.305175781,11220000.267028809,40430000.30517578,27559999.465942383,174729995.72753906,37900001.525878906,1340000.033378601,12970000.267028809,1649999.976158142
Poland,POL,2002,31579999.923706055,-71440002.44140625,14359999.656677246,10819999.694824219,38360000.61035156,26620000.8392334,168699996.9482422,41860000.61035156,1340000.033378601,12090000.15258789,1669999.9570846558
Poland,POL,2003,31440000.534057617,-71489997.86376953,14279999.732971191,11939999.5803833,37529998.779296875,29069999.69482422,177029998.77929688,42270000.45776367,1429999.9475479126,12270000.457763672,1779999.9713897705
Poland,POL,2004,30879999.1607666,-71580001.83105469,13930000.305175781,13210000.038146973,38189998.626708984,32939998.626708984,175360000.61035156,42900001.525878906,1519999.9809265137,12579999.923706055,1659999.966621399
Poland,POL,2005,31760000.228881836,-71580001.83105469,13710000.038146973,14189999.5803833,33680000.30517578,35400001.525878906,174089996.33789062,45430000.30517578,1539999.9618530273,13140000.343322754,2000000
Poland,POL,2006,32299999.237060547,-71580001.83105469,13449999.809265137,15970000.267028809,33580001.83105469,39220001.220703125,179710006.7138672,50159999.84741211,1549999.9523162842,11350000.381469727,2230000.0190734863
Poland,POL,2007,33099998.474121094,-71580001.83105469,13390000.343322754,17799999.237060547,35860000.61035156,43360000.61035156,176300003.0517578,46200000.76293945,1549999.9523162842,10279999.732971191,2140000.104904175
Poland,POL,2008,32400001.525878906,-71599998.4741211,13069999.694824219,17049999.237060547,31709999.084472656,45419998.16894531,171289993.2861328,48400001.525878906,1539999.9618530273,10770000.457763672,2490000.009536743
Poland,POL,2009,31479999.542236328,-71620002.74658203,13119999.885559082,13180000.305175781,27649999.618530273,45880001.068115234,163860000.61035156,49659999.84741211,1500000,10529999.732971191,2259999.990463257
Poland,POL,2010,32150001.525878906,-71620002.74658203,13000000,14340000.15258789,29229999.542236328,48400001.525878906,169740005.49316406,55869998.931884766,1570000.0524520874,11020000.457763672,2230000.0190734863
Poland,POL,2011,31600000.381469727,-27079999.923706055,12550000.190734863,16020000.457763672,30170000.076293945,49020000.45776367,170410003.66210938,49529998.779296875,1590000.033378601,10500000,2049999.9523162842
Poland,POL,2012,31760000.228881836,-27079999.923706055,12090000.15258789,15470000.267028809,29049999.237060547,47099998.474121094,165479995.72753906,51130001.068115234,1649999.976158142,10699999.809265137,2089999.9141693115
Poland,POL,2013,31170000.076293945,-27079999.923706055,11920000.076293945,15100000.381469727,28829999.923706055,44330001.83105469,165919998.1689453,49259998.3215332,1690000.057220459,10409999.84741211,2029999.9713897705
Poland,POL,2014,30909999.84741211,-27110000.610351562,11479999.542236328,16170000.076293945,29020000.457763672,44939998.626708984,156259994.50683594,45020000.45776367,1659999.966621399,9979999.542236328,2230000.0190734863
Poland,POL,2015,31120000.8392334,-27110000.610351562,11000000,16100000.381469727,27629999.1607666,47840000.15258789,158970001.22070312,44689998.626708984,1700000.0476837158,9550000.190734863,2569999.933242798
Poland,POL,2016,31600000.381469727,-32880001.068115234,10239999.771118164,16350000.381469727,28399999.618530273,54529998.779296875,158649993.89648438,47729999.54223633,1779999.9713897705,10149999.618530273,2640000.104904175
Poland,POL,2017,31940000.534057617,-32900001.525878906,10130000.114440918,16250000,31040000.915527344,63009998.3215332,160160003.66210938,46849998.474121094,1799999.9523162842,11180000.305175781,3410000.0858306885
Poland,POL,2018,31879999.1607666,-32909999.84741211,10029999.732971191,16340000.15258789,31600000.381469727,64910003.662109375,158229995.72753906,44580001.83105469,1809999.942779541,11239999.771118164,3880000.114440918
Poland,POL,2019,32290000.915527344,-32909999.84741211,9930000.305175781,15810000.4196167,31399999.618530273,65930000.30517578,146080001.8310547,39080001.83105469,1860000.0143051147,10770000.457763672,4110000.1335144043
Portugal,PRT,1990,8090000.152587891,1539999.9618530273,5420000.076293945,3819999.933242798,8199999.809265137,9939999.5803833,16559999.465942383,2589999.9141693115,100000.00149011612,1500000,3339999.9141693115
Portugal,PRT,1991,7929999.828338623,1539999.9618530273,5610000.133514404,3890000.104904175,8449999.809265137,10619999.885559082,17170000.076293945,2660000.0858306885,90000.00357627869,1519999.9809265137,3430000.066757202
Portugal,PRT,1992,7690000.057220459,1539999.9618530273,5840000.152587891,3769999.9809265137,8270000.457763672,11560000.4196167,20379999.1607666,2900000.0953674316,79999.99821186066,1480000.0190734863,3490000.009536743
Portugal,PRT,1993,7469999.79019165,1539999.9618530273,6030000.20980835,3759999.990463257,7920000.076293945,12130000.114440918,19049999.237060547,3000000,79999.99821186066,1440000.057220459,3130000.114440918
Portugal,PRT,1994,7630000.114440918,1539999.9618530273,6300000.190734863,3809999.942779541,8680000.305175781,12750000,19049999.237060547,3049999.952316284,59999.99865889549,1460000.0381469727,3079999.9237060547
Portugal,PRT,1995,7570000.171661377,1529999.9713897705,6579999.923706055,4150000.0953674316,8329999.923706055,13250000,21989999.771118164,3230000.0190734863,19999.999552965164,1440000.057220459,3119999.885559082
Portugal,PRT,1996,7750000,1639999.9856948853,6619999.885559082,4110000.1335144043,8850000.381469727,14039999.961853027,17780000.686645508,3319999.933242798,19999.999552965164,2359999.895095825,3150000.0953674316
Portugal,PRT,1997,7650000.095367432,1559999.942779541,6820000.171661377,4369999.885559082,9420000.076293945,14609999.656677246,18940000.534057617,3470000.0286102295,19999.999552965164,1970000.0286102295,3200000.047683716
Portugal,PRT,1998,7690000.057220459,1610000.0143051147,7110000.133514404,4460000.038146973,10590000.15258789,15899999.618530273,21290000.915527344,3529999.9713897705,19999.999552965164,1809999.942779541,2920000.0762939453
Portugal,PRT,1999,7659999.847412109,1570000.0524520874,7190000.057220459,4800000.190734863,10770000.457763672,16649999.618530273,26649999.618530273,3500000,29999.999329447746,1899999.976158142,3759999.990463257
Portugal,PRT,2000,7530000.20980835,1529999.9713897705,7260000.228881836,4900000.095367432,11010000.228881836,18040000.915527344,24180000.30517578,3619999.885559082,39999.99910593033,2130000.114440918,4079999.9237060547
Portugal,PRT,2001,6960000.038146973,589999.9737739563,7389999.866485596,4780000.20980835,10310000.4196167,18270000.457763672,23979999.542236328,4880000.114440918,50000.00074505806,1419999.9570846558,3400000.0953674316
Portugal,PRT,2002,7289999.961853027,610000.0143051147,7679999.828338623,5199999.809265137,10289999.961853027,18920000.076293945,27209999.084472656,5139999.866485596,50000.00074505806,1279999.9713897705,3369999.885559082
Portugal,PRT,2003,6969999.79019165,709999.9785423279,7980000.019073486,5059999.942779541,8789999.961853027,19879999.1607666,23290000.915527344,4860000.133514404,50000.00074505806,1220000.0286102295,3819999.933242798
Portugal,PRT,2004,7039999.961853027,600000.0238418579,8109999.656677246,5630000.114440918,8170000.076293945,20340000.15258789,24329999.923706055,4820000.171661377,59999.99865889549,1600000.023841858,4230000.019073486
